tweet_id,text,emotion
14155,@ RozWatkins @ ClioCornish @ HQstories Awww thanks lovely Roz That's so kind X,joy
21479,@ rajeevmish @ rajkumarcricket @ praveenkumar @ Inkhabar Rajeev mishra bda bol rha tha ki ind vs pak match band kro ab dekhte hai ky krta hai tu,anger
30041,@ RadhikaChatter5 @ RahulGandhi @ RahulGandhi As a Congress President You Done a Great Job We Come Back Strongly Fr … https // t . co / OZZktVSUoG,joy
44843,@ msisodia @ msisodia Apne bilku sahi kaha .. Bjp ne logo ko matra murkh banaya hai ... Achhe achhe bhashno ke alawa kuch … https // t . co / p2WSoGMQqY,anger
14301,@ kunalkamra88 teri maa ran i hai madhar ch d mulle ki najayaj Baki to tu samjh hi gaya hoga,anger
28080,RT @ PratyushKhiladi Deshbhakt @ iamsrk - Pakistani players are best T20 players in the world . Pakistan is the best neighbor . Mere Waalid Pa …,joy
45117,@ BTS _ twt LISTEN WE LOVE YHE VOCAL LINR BUT RAP LINE IS ALSO GOOD SHOW SOMR LOVE TO YALLS SELF LOVE YOURSELF RM 🥺🤧🧡,joy
11954,@ thewirehindi Pakistan to koi jayega nhi pr bahut jald Pakistan jarur ban jayega,anger
23668,Rahul gandhi ke suporter ke jaisa . 70 saal me bhi sidha nahi hua 😂😂😂 https // t . co / BDk8kW2OQw,joy
28044,@ DrSJaishankar @ SushmaSwaraj Sushma Ji has set great bench marks in foreign ministry . @ DrSJaishankar Sir you have … https // t . co / frasvx55kw,trust
25870,@ Airtel _ Presence ki nazakat bhari dhamki . Pahle recharge nahi karne par outgoing band karne ki dhamki . Ab number ba … https // t . co / nUOK57GZ07,anger
26692,Narendra Modi and Amit Shah just made sure that the worst nightmare of the fake liberals came true . Ab saalo ki fati padi hai ... 😎😬,joy
26073,Sir daadi saphed ho gayee but I still see you as maddy young and handsome . love you perfect sangam between north … https // t . co / CGHdy70f2J,joy
39823,@ narendramodi Thanks You are best PM Appko mera pronam,joy
37957,@ ImranKhanPTI Best wishes to all of you from me ! Fight with sporty spirit ! But jitega to India hi !,joy
14270,Really Suprb Use # Groww if you are looking nice now,joy
33771,@ farah17khan Kuch Log To Sirf Appka Post Bina Dekhe Hi Like Kar Dete Hai . Padhne Ki Zarurat Hi Nahi Hoti Bas Post … https // t . co / PoL8N2lT25,anger
15004,@ AjitNandal @ narendramodi @ virendersehwag @ harbhajan _ singh @ Ra _ THORe Sir aap sabse ache father ho jo aapke pass etn … https // t . co / QT2M3wILv1,joy
16235,ur sona is very good and ur v funny lvl 8/10 powerful,joy
18906,Pakistan se bada Pakistan toh Bharat me hai uska kya Gandhi Nehru ne Jo beez boya wo bahut bada ped ban chuka dekh … https // t co / SRjsnNuO5U,anger
40217,@ Sunita _ Sharma1 @ yadavdimples @ Kavita _ Sharma4 @ Mohd _ Zunaid1 Pahle pucho Wah kya chahta h agar Wah love karta h ya t … https // t co / jXdCZIbybR,anger
42938,RT @ EvertonBlueArmy Former Everton player Wayne Rooney on potentially becoming a coach “ At Everton ? It would be nice . You love your famil …,joy
13127,@ Gopal _ Raftaar @ MajorPoonia @ MamataOfficial Fir se bata kaun wala Sri Ram BJP wala ya Hindu wala .... Hume dar nahi … https // t . co / qiaNu4DqhM,anger
23967,no more birthdays to come !! HAHAHAHAHHAHA jk . basta uy enjoy your day beszu . i love you alwaaayys !!!! stay strong s … https // t . co / 9Iou7nNXDD,joy
17999,@ ShefVaidya @ Tejasvi _ Surya Mam a huge fan 👐 Have a biggest wish to meet you Staying in Pune only kabhi gareeb par kripa kardo !! 🙏☺,joy
24213,RT @ HemantM78454623 @ sardesairajdeep Please watch and RT this is true face of journalism in India shekhar Gupta confession https // t . co /…,anger
25030,Afghan Bhai and Pathan Bhai sirf subscribers badha rahe hain youtube pe aur India ki janta chutiya hai .,anger
39080,@ PeerMandokhail Very good pak army zindabad tm jasy ghadarok sath yahi hona chay raw sa pasy ly kr apni hi army pa attack krty ho,anger
18098,Congress be like ” Jao ja ker kah do Godi media se Cong waalon ne paagal kutton ke saamne roti daalna bandh kar di … https // t co / kl66XXXAeF,anger
26659,iTs GoOd FoR oUr CiTy nah fuck off mate it ’ s shite,anger
42704,@ directorvamshi sir erojea movie chusanu . maharshi film gurunchi chepadaniki matalu ravatledu fantastic movie . raith … https // t . co / eKiBXVBN1T,joy
18980,RT @ Sajjadca Pakistan me kuch thek ni hoga koi mojza nhi hoga jesa chal raha hai chalta rhy ga Yahan awam chor haihukmraan chor hain yaha …,anger
44984,RT @ BashirAhmaad Mr . President and the beautiful women in his life . Such a proud father ! ❤️❤️ https // t . co / OH19AAgquE,joy
6783,@ RahulGandhi Good job pappu . Let ur mom do that job . U can carry on playing video games n watching chotta bheem for next 5 years .,anger
24702,~7~ Hiiiii you really seem so nice and I hope we can talk more ! I always see you on my tl and I love your tweets 😊… https // t . co / OIBNuTp62w,joy
22968,Rs 4.26 increase in petrol price # EidGift Eid Mubarak to all Pakistan gift from IK 🤣🤣🙏🙏 # EidMubarak,joy
15960,People were making fun of Zartaj Gul ke iss ko kya pata hai . Taqreer tu hoti nahin . All the while Zartaj was like f … https // t . co / 121GHU90lR,anger
14141,@ alaaalmas _ U don ’ t like it ?!!?!??!!! DONT FUCKING LOOK AT IT HOE ufff 3a9abooniii who do u think you arrreee,anger
26872,@ PMOIndia _ LIVE Sriman Paramsatta ka Anurag anudan Aap par sadaiv barse aisi Mangal kamana ... Aap se ek anu … https // t . co / axm0GfO6lQ,joy
36472,@ MohdRas36314887 @ ghanshyamtiwari ye tumhare jaishe soch wale hi bol sakte hai .... Janta ne chupchap vote diya awr a … https // t . co / wnQU52k7pu,anger
15384,@ Optimistic _ 5oul Bilkul aik tou khud ki tention or ooper se hostel wale baqi snakes ajeeb depressor marte rehte 😶😂,sadness
28287,@ IYC Videshi yon ke talwe chaatna band kab karoge . Epitome of leadership ? Omg . Shame on you people . Is there no indian in congress party ?,anger
39671,RT @ txtcorrect soobin i ’ m gonna play a song that i ’ ve been working on lately . it ’ s called ‘ my experience as txt ’ s leader so far ’ soobin …,joy
9380,@ chitraaum ma'am u r so so so so good seriously iam saying Kya reporting ki thi Aapne elections result wale din … https // t co / INlisl6ANU,joy
40742,Pita ji @ Gurmeetramrahim pls bless me .. u knw all .. aj wha jana h .. pls mere sath rhna wha .. meri laj rkhna plss .. mjhse … https // t . co / s9CvoxqAGx,trust
15592,ALLAH Apka SAFAR ASAAN Kare Aur Umrah Qabool Kare Ameen @ AjazkhanActor # AjazKhanKingdom https // t co / Ln59I2qYhp,trust
15381,@ smolsadpanda I lost myself in the past few months But I love my craziness because everybody deserves happiness,joy
16260,@ aayeshaaw @ Oye _ Aisha @ kazmi _ shahkar @ sunoo _ chanda @ lotus _ hun @_ its _ TAD07 @ itx _ awari @ oyeduaasheikh @ itxduakhan @ parran _ mar Any problem ???🙄🤨,anger
12045,RT @ KapilSh53407399 @ ravimla1857 adarniya ravi bhai sahab aap ko bjp ki jeet par bahut bahut subhkamnaye . Ab vesno devi mai ke darsan kar …,joy
35717,RT @ soter8 @ rupagulab @ geetv79 why should Mamata react to jai Shri Ram slogans ? She must respond with Jai Gandhiji Jai Nehru !,anger
35784,@ ABHISHEK8881212 Abey Ch . Jaylalitha BJP ki this kya kamalgatte ? Abhi to bhenchod BJP is Modi and Modi is BJP hua … https // t . co / Mc4RewZyev,anger
40835,RT @ m _ selgomez Madarchod chup bhen ke laude 😦 tere aukat nhi hai mere samne bolne ki Laude gareeb ke bache 😋 https // t . co / 5RikAMbgeJ,anger
13787,Ex cricketer sikandar bhakt abhi Teri aukat nahi hai Pakistan team ko judge karne ki Jada apne aapko judge mat mat … https // t . co / lwOe9tRgzp,anger
36598,@ Bhuvneshwarisr1 @ sreesanth36 @ NewsNationTV ok ji bilkul dekhenge 🙌🏻,joy
30272,@ waglenikhil What sort of a journo are you . You are dumber than you look ... India doesnt follow a 2 party system . If … https // t . co / eETWolRCsh,anger
22238,RT @ neeraj10taj @ RRBKOLKATA Sir maine rrb je ka form bharte wakt passing date galat bhar diya tha uske sudhar k liye kya karna hoga Krip …,sadness
24953,@ AKChawla2 @ SAMBIT _ PATRAg @ AcharyaPramodk Patra ji mujhe aap ki bewakufi pr taras aati hai kitni giri hui jhooti ba … https // t . co / WzxEnsx07b,anger
2285,@ narendramodi Bahot Bahot Badhai for our nation PM-2 terms Sir Jee,joy
35035,@ Oye _ Aisha @ itx _ awari @ sunoo _ chanda @ lotus _ hun @_ its _ TAD07 @ oyeduaasheikh @ itxduakhan @ kazmi _ shahkar @ parran _ mar @ aayeshaaw Good hai,joy
17576,RT @ AhadHus08943735 @ Singh3Arun @ VijayKu16906502 @ PMOIndia It's really very much true hamari bhi naiya Paar Kara do,trust
26401,RT @ irtasamchaudhry We are with you Don't Worry . We will support you in every situation ❤️ https // t . co / qaeg9qq8zz,joy
14075,@ MamataOfficial Bhaag as far as you can Your end is coming,anger
14736,@ RubikaLiyaquat @ INCIndia Rubika ji in logo kisi ki respect karni aati hi nahi Ye apni bekar ki baate karte rahate hai,anger
8029,@ Saj _ PakPassion @ iamamirofficial Good much today Amir Bhai . Pace bhee high kareh today was 80-81 mph,joy
16298,RT @ Bharatgas _ NE 5Kg swapping mela organised by Maa Laxmi Bharatgas Gramin Vitrak at Itakhola dist Hojai Assam @ BPCLimited @ BPCLERLPG @ BPC …,joy
33983,RT @ ajcurly137 Waheguru ji ka Khalsa Waheguru ji ki Fateh One of my friends Stevie Kaur has recently started a business called “ Kaur Arm …,joy
8118,@ berrismoothie YAAS look at you ! You betta . Congrats girl keep it up & going 💓,joy
15227,@ virendramastmp @ nitin _ gadkari @ OfficeOfNG @ IsupportMpMast @ anandswarupbjp @ upendratiwari _ @ bjpalkarai Good job sir … https // t . co / IGpvwMJHhh,joy
34475,@ PeepingMoon @ iamMithunDa @ iamsunnydeol @ Rahulrautwrites Mithun sir ..... appko aur aapke bete ko bahut bahut shubhka … https // t . co / 3vGHOjjO1W,joy
32784,@ iqrarulhassan Me apki bat se agree bhi krta ho magar bhai meri nazar me ulama ki respect sub se ziyada,trust
42940,@ AbHjEetD12 @ republic @ Swamy39 He shouldn ’ t have abused Modi ’ s best friend And anyway it is always better to keep … https // t co / 3yzDitaAGG,anger
15051,@ aajtak Jit ho gyi but iske sath jo kuch difficulties face krni paD rhi heiN unke baare meN bhi btaiye Formality hi kar dijiye,sadness
30625,RT @ HadiyaNoor0011 @ Lawyer _ 420 @ mehaknaz17 @ iamMunibazafar @ Rana _ sunny568 @ white _ bi2452 k ALLAH tumy hmesha khush rkhy aur aisy he rho q …,joy
27767,@ PakSarfrazbugti What a win for you ! And these trolls appreciating you You can't come near leave alone with equal … https // t co / 6Xxg5zqQRr,joy
18780,@ TalhaGulbargavi @ ZedsDeadb @ RahulEaswar Iss chomu rahul easwar ko noble peace prize chahiyena idhar ka na udhar ka 😂😂,joy
11748,@ DGsab @ BabaPakistan1 Serif aik teekay ke zaroorat hay baqi sub set ho jay ga,trust
27929,@ RailwaySeva Sir We are facing difficulties to change the intermediate boarding station in tatkal tickets It see … https // t co / mAosFJSqUy,anger
19168,@ muneeb _ athar @ ZaidZamanHamid Nahi hai tu phir karwai karain is k khilaf meray kehnay ka sirf ye matlab hai k ria … https // t co / qmlD9snRuR,anger
14240,Or the good ole you can buy it and we will reimburse you through Paypal 🙃 https // t co / UMiCeA8Gx1,joy
7115,@ SirJadeja Pehly tum jaise desh bhagt choutiye kehte the k hum points de denge per # Pakistan se nhi khelenge ab kiya hua ??🤣😂😎,joy
26339,Rahul - Tum sabne mere Comedy shows se kitna kamaya btao ( Sonia - Ab mere chhore ka kya hoga ) https // t . co / 3sh6XMYmZS,sadness
12641,HAPPY BIRTHDAY Sona Heiden - MY FILMY DUNIYA Help Line No . 08866681188 / 2288 / 3388 / 4488 Born 31 May 1943 ( ag … https // t . co / w9hecSDEeV,joy
42681,Mr . Narender Modi ji aap hum garibo ke liye Jo ye balance h bank m us minimum bank balance ke wajah se hum garib l … https // t . co / ETgRbT49PW,sadness
21977,RT @_ AERiGiRL Ahhhh . Hindi pla nagsend . Thank you Ate Dhang Jullenors and bebeb Sheine . I love you frennies . Lucky to have you guys . 😭😭…,joy
4045,@ Nehr _ who @ chetan _ bhagat No it was normal chetan vs bjp ka chamcha chetan .. Q @ imhsnk sahi bole na ??,anger
14697,@ asadowaisi @ narendramodi Just tell me what do you want to achieve by giving birth to whole cricket team ? 🤣 btw use … https // t co / NX0KpU7OR4,joy
26813,@ yadavdimples @ kanhaiyakumar @ pbhushan1 Sadhvi Pragya nahi jeetni chahiye thi aur ye tukde tukde gang vala bhi hara wo sahi hua .,anger
19924,RT @ Priyal _ krusher # BachpanKahan by # HimeshReshammiya is a thing . The lyrics and the way HR sir has sung it so beautiful So soothing . Bac …,joy
16362,RT @ SurajSo98459373 @ UngraduateG Ayush bhai aap Befiker hoker acche se sojao . Aapka channel fir se wapas aajayega .,trust
41548,@ Dafa _ Ho _ jaoo @ sonamakapoor Hello auntie ghatiya tum bhi kam nahi kisi ko plastic body bolna koi mahan words nahinh … https // tco / OUSGVQgeR8,anger
15663,@ DrJitendraSingh namaskar sir ji . Mere aur se aap ko ek requst hai lakhnpur se satwari chowk tak street light ka ka … https // t . co / 7j07TPuLEU,trust
31271,@ aajtak @ sardanarohit Who cares about Sab ... Majority ka Trust is there ... Jamat-E-Fibral ka kabhi nahi rahega ... https // t . co / pqX8FAsUJW,anger
16703,@ mannkakhiladi Rohit Shetty ki film me content waise bhi kaha hota h bc,anger
1366,It ’ s so nice seeing the glow-up of people after May-hem 😍 Congrats guys 👌🏻 wohooo !!! Bbye Tired Year !!!,joy
14817,RT @ SipunBe01706735 @ PiyushGoyalOffc @ PiyushGoyal Hon'ble Modi Ji and Goyal ji may ask MANN KI BAAT to this officer why he miss using a …,anger
25655,@ PrernaBisht11 priyadarshan is master in creating good comedy like chupke chupke malamal weekly and hera pheri 🙂,joy
16303,RT @ schmikes _ to all of my best girl friends Don ’ t be sad ahaa you ’ re so sexy 😩,joy
25423,@ sardanarohit Jal kyun rahi hai ... Dalali ki roti khane wale ... Jab BJP walon ne sache patrakaron ka bahishkaar kiy … https // t . co / AU0TqfIFjq,anger
36690,@ TalatHussain12 Yahudi ko musalman protocol de Ho nahi sakta,anger
22089,OMG I just happened to bump into Mere Pyare Prime Minster on Netflix . Beautifully made movie . Very touching & e … https // t . co / hwKAAwuyin,joy
26573,@ SHABAZGIL so shahbaz bahi you made us fool v voted pti cox ik promised us everyone in our country will be account … https // t . co / chk7XjjV0F,anger
28171,Ye sadak barasat ke dino me band ho jati hai Iss gauv me 5000 log rahte @ NitishKumar @ nkishoreyadav https // t . co / tuLgkmJd1G,sadness
4398,RT @ Mano _ 0103 Twitter py half time tu oska header dekhne mai guzar jata 😍🙈💕,joy
38459,@ BeastBoyShub Same here Online application khatam ho gaye hum swayam vaha pe gaye kuch respond hi nahi diya sale … https // t co / iCE8H6rCpP,anger
3184,@ rssurjewala @ INCIndia Sir one month nahi kabhi bhi mat bhejana ye media hi hai jisane BJP ko jitaya hai Modiji … https // t co / UYYiGDU1ND,anger
27981,@ singharti411 Hogi bhi nahi ... @ ArvindKejriwal Jo congress k khilaaf ladke Delhi ki kursi liya ... jo apne bhaasan me … https // t . co / bTSPTGrKoh,anger
4887,@ DesiStupides @ AcharyaPramodk Desh wasio ko mamuli lag raha hai islye Koi protest nahi h koi chintit nahi h ise lek … https // t . co / Phu2JK76SR,anger
26233,Ek paper tha jisme KT lagne wala tha mujhe so where everyone writes Jai Shree Ram I wrote Modi ji rocks .. T … https // t . co / Des5oS9Tbi,joy
807,@ MileyCyrus It would bring me great joy to hear your rendition of Des ’ ree ’ s “ You Gotta Be ”. Just sayin . XOXO,joy
43182,RT @ LehrulalDas # WorldVictoriousSaint avshay dekhiye jagat guru sant rampal ji maharaj ji ki satsang sham 730 se 830 sadhna t . v par @ f …,trust
8581,Ye lo bhai modiji note ban se nakli note band hoga Hua kya ? Aatankvaad khatm hoga Hua kya ? Fake Currency Worth R … https // t . co / AHtklnRhvb,anger
9502,@ kami _ banani i'm not that bad at self promo ok,anger
32851,Oye rubika Liyakat thoda tameez say baat Kr samji Tu khud Muslim K naam pe qalaak hain Jo Muslim ko sikhaati hain … https // t co / KMFQPwq3hD,anger
36694,RT @ rahulroushan Predictable inanity But isko data kidhar se mila ? ECI finally released it ? https // t co / EZ9Uen9JMY,anger
11974,Worst thing ever usay poetry ati hai r mjhy smjh hi nahi ati 🙄,sadness
42415,@ narendramodi Modi ji jaiye aasirwaad lekar aaiye aur ghotalebaaz guiness securities ltd ka md kamal kothari ko jai … https // t . co / 7imf2DBlHa,anger
15273,Congress ki den he iftar party par kabhi Navratri me Congress ne upwas ya vrat kholne ka esa koi ayojan nahi kiya 🙏,anger
16015,THE ABSOLUTE PERFECTION KINGS THE LOVES OF MY LIFE https // t . co / wwSXggD8WZ,joy
32253,Gud morning sir this is janaki ambedakar nagar jahawar nagar PS MY father s saranga pani suicide on10 05 2019 at31 … https // t co / jeOz3I2KQ5,sadness
24697,RT @ AurangzebChand1 @ AbdulRehmani7 Mera shoulder dislocate hogaya tha iss waja sey gap agaya tha 6 mahino ka,sadness
18354,@ SanjayAzadSln @ TimesNow Tere jese ghatiya logo ko jute mar mar ke samjhnaa cahiye ... GDP important hai ja hindu muslim .... dalle,anger
8083,@ rssurjewala @ manakgupta awesome campaign sir keep it up ... 2024 me bhi aap isi tarah harenge ...,joy
12946,@ Nahi08691744 @ SumitGope08 @ Being __ Ankush @ EkAbhijeet Abe me to free me de Dunga Lekin rat bhar maraunga or subah … https // tco / 7pCSRGIcSS,anger
23975,@ khadeejah _ ilu Masha Allah ur ar naturally beautiful my dear sister,joy
21818,Good morning kyu . Don't forget to breakfast . Hv a nice day * gaemgyu,joy
19527,@ DrKumarVishwas Woto ye Bharat desh he ese logo ko bi moka de deta hejo esi seat ke layk bi nhi hote Inhon … https // tco / WXwWZ2HchV,anger
42709,RT @ IamKaushikRavi Congratulations @ vivekoberoi for your upcoming Narendra Modi 🙏 in advance 🙏 Modi ji to aa gaye ab aapki film k liye subh …,joy
4982,RT @ Sandhya19399189 Purd bhumat se Vijay huye mere payare aadarniy pm Modiji hi badhai ho ram rajy agaya bhagva ek bar fir sunami bn kr ch …,joy
32587,@ ndtv u need to eliminiate rahul gaandhi first of all !! uski baate jaisi h use to ki 2 saal ka baalak bhi vote na de ...,anger
38186,@ ChinarcorpsIA @ adgpi @ NorthernComd _ IA @ KashmirPolice @ crpf _ srinagar @ Whiteknight _ IA Well done sir . Vaise bhi ye te … https // t . co / gGaO6Xoowe,joy
