tweet_id,sentiment,text,emotion
12443,negative,@ ppbajpai Tu to 50 saal main bi bhadwagiri nahi chodd paya ... presstitute we have elected Govt not ur fathers ...,anger
28196,negative,@ DesiStupides Saale apne last ke 50 ultiyan ( Tweet ) utha kar dekh .... 2-5 se jyada makhiyan ( Like / retweet ) nahi bh … https // t . co / 7wZvi2e20I,anger
14851,negative,@ News18India tum kaam hi aaisa karte ho . Tumhe samaz me hi nahi aata ki politics me maun hi sabse bada hathiyaaar … https // t . co / xy5zxj7DlR,anger
14315,negative,@ fazlur31 @ RubikaLiyaquat Makeup pe kyu comments krta hai re mulla . Tm khud itne gire ho ki Jo utne uthane Jaye ush … https // t . co / BRPKeqEFkr,anger
25396,negative,@ KRKBoxOffice @ kamaalrkhan @ itsBhushanKumar @ ZeeMusicCompany # Bharat se ache songs hi honge,joy
36061,negative,# RSSBLDC2018TYPING Ye sarkar berojgaro ke muddo par to chunav jeet jati he par chunav ke bad unhe dardar ki toka … https // t . co / fE0HkDrfft,anger
23005,negative,@ iabihax Wo ALLAH faisla kryga tm log even phr v ni keh sktay kisi ko b k ye dozkhi hai .... had hai Muslim to hai e … https // t . co / BkaPREkJsV,anger
19840,negative,@ Harshu _ 2288 Actually agar faaltu tweets delete krne gayi to koi tweet hi nahi bachega,anger
28561,negative,@ desimojito Bc 4 account uda diye jack ne Yeh paanchve account mein bacha he nahi hai kucch bhi dikhane ke liye … https // t co / 1oqb43tot9,anger
42415,negative,@ narendramodi Modi ji jaiye aasirwaad lekar aaiye aur ghotalebaaz guiness securities ltd ka md kamal kothari ko jai … https // t . co / 7imf2DBlHa,anger
14461,negative,True .... The expectations are so low .... nothing's gonna change .... Koi badlao nehi hoga https // t . co / pmX7McanDI,sadness
13028,negative,@ sachin0505 @ SudhirBhartiya @ shahid _ siddiqui Pagal ho Gaye ho kya BC BC tere Ghar me Gali Nahi samjhi jati ho mha … https // t co / olbzrhDfG4,anger
2404,negative,@ brookalaar Hi Brooke stores usually should have substitute lines for the main things if they do sell out . I will … https // t . co / EjnozfocN5,trust
13610,negative,@ ImranKhanPTI Khan sb oppositions k jalso pr pabandi lagayei media k pass itna ziyada time hei jo fazool bakwas pr kharch kr rahey hei,anger
28015,negative,teri maa ki ....... congress ne adi choti ka jor laga diya use jail me dal ne me kya ukhad liya bata 1 innocent ko p … https // t . co / sUxJdBwUdk,anger
583,negative,@ GeetaJo03646903 Apne desh ke logo ko thug kar Chala Sanjeev Kapoor world cup dekne,anger
28059,negative,@ myogiadityanath ji ab kuchh achhe kaam bhi Kar lo warna agle chunav me Modi ji bhi nhi bacha payege .. kyu ki o ch … https // t . co / 6nVhnpgrUF,anger
16110,negative,@ jarariya91 Sehmat . kyuki pichly 5 vasho me dekha he ki modi media kewal vipaksh ko zaleel karane aur bjp aur Rss ko … https // t . co / z0xgLbYyKB,anger
6987,negative,@ AbhinavKesarw16 @ Flipkart @ flipkartsupport Are flipkart support ghatiya he ekdm Amazon is far better than that … https // t co / 6L1cRFWP4K,anger
41008,negative,Yad rahe Modi Firaun s zyada zalim nahi Aur tum Mosa ki qaum se zyada mazlom nahi Magar Allah wohi tha hai aur rah … https // t . co / cIjrMjtH62,anger
13275,negative,@ arunjaitley Oehle kya JHANDE GAAD rakhe hain Jaitely ne ? Note-Bandi fail GST Fail . Toh usse dobara Vitt Mantri kyon banaaya jaaye ?,anger
8814,negative,Modikaka .. kisiko bakshna nahi ... yaad he 52 gaali di he aapko .. ham nahi bhoolege ...... PruvthiRaj Chauhan ne Mohmad … https // t . co / gZgwForhy9,anger
4149,negative,@ Being _ Rofique @ RubiSingh7956 @ Shirin _ Afruj @ aanvindersingh Ye mujse dur nhi reh skti warna isko bhav kon dega or footage kha se legi ye,anger
39629,negative,@ JhaSanjay Garibo ki baat karne wale aaj kutte ki maut par aansu baha rahe hai .... kitne garib kutta palte hai ?? Kab … https // t . co / fcwgSmYY8k,anger
2736,negative,@ asadowaisi Nahi to dharam ke Adhar per hi Desh ka batwara hua Tha Muslim Ko Pakistan Bangladesh Mila aur hindu Si … https // t . co / BKWHEy7BG0,anger
11124,negative,ye dekho dosto ye hai hamare desh isthi niche Fire Brigade ki gadiya khadi phir bhi kuchh nhi kr hai ye desh kya n … https // t . co / Qwe2ADTXZ8,anger
5806,negative,@ KingSRK _ 14 @ iamfiroz _ Bc itne din se soch raha hu gaali naa du Par ye behan ke l @ due maiya ch * dane aajate hai r @ nd … https // t . co / 8FLUYnNHxL,anger
26149,negative,@ AksharSRKian Bc is disaster ne USSR Ki gaand faad di thi,anger
26558,negative,@ AnsarAAbbasi Mere bhaiyon Ham Pakistan hai aur Inshallah Pakistan he is Nizam ko Khatam Karega,anger
12516,negative,@ amjedmbt Bc Usko Chodo isko Koi 3rd degree do Jail me le Jakar . Jab Tak aise Keedo ka Ilaaj nai hota Desh me Mus … https // t . co / sXATuYeGaZ,anger
34589,negative,Every gully cricket gang have a player Jo itni khatrnak galiya deta h ki khud gaali bhi aake us se khde Bsdk kyu m … https // t . co / 9Pmb5UWxvq,anger
36268,negative,RT @ ArmaneiChanel I ’ m sooooo tired of having to match ppl energy if ab don ’ t fwm don ’ t fwm . All that half way shit ina way lol if I feel …,anger
45017,negative,@ Hussain _ NSharif Oyee gonglo corrupt insan maa k janazay par nahi aya baap ko jail karwa di louta hoa paisa wapis … https // t co / lI6OvIUFDE,anger
14968,negative,Rahul Gandhi Arvind Kajerwal Ka kyo sukh Gaya muh Aur kaho Chokidar Chor hain Dhekadiya na Juan Chor aur kaun ima … https // t co / 4KS1vyWKgE,anger
43588,negative,@ AnandSinghCho14 @ SK _ Shafiq7 Iski to aise hi gaand fati h sale Darr se danga v nahi kar pate qk pata h k Modi h gaa … https // t co / opQubMXse6,anger
13333,negative,@ rishibagree @ SumanSh58123278 He is the biggest idiot india has ever seen . Dukan band kar aur sarak le futiye . Vote chaiye GA .. U ko .,anger
6091,negative,@ cowbeltwala @ TheSafffronist Kitni baar kahu tum tatti khane wale suar harami jaise gaaliyan mat istemaal karo kyun … https // t . co / ZcekaGBB12,anger
36167,negative,@ Itz _ aziz __ @ SunilSa42819815 @ RubikaLiyaquat @ abpnewstv @ abpnewshindi @ Ssiddiqui12345 @ WasiuddinSiddi1 … https // t co / tyCxOxUwBz,surprise
2918,negative,@ SRKpePHD Aise maa baap ko bomb se uda dena chaheye Kaisa Harami maa baap he bachu ko bhi harami he Bccc in bachu … https // t co / TG7OS8MgSe,anger
21655,negative,@ dhruvchaturvedi @ Aibabu7 @ m _ dxbrealestate @ AdityaMenon22 Tu Muslim he kya jo Quran padha hua he . Mulla tera naam daud Choudhary to nahi ?😝😝,anger
4217,negative,@ sakshijoshii @ news24tvchannel @ syedzafarBJP Ye sirf mamta ko badnaam kar rahe hai sarkar aur vaha ke kuch log bhi … https // t . co / gwS7XR3UF3,anger
4432,negative,@ RailwaySeva @ DRMBilaspur Daily ka routine ban Gaya hai train late khuch nahi Badlega,anger
43358,negative,@ TV9Bharatvarsh @ BJP4India BjP Walo Ka Rupia Jiyada He Esiliye Dusre Ka Party Se MLA Aur Kuch Khorid Letha He Yeh … https // t co / PmMHW89Y3l,anger
34535,negative,@ SAMRIReports In me se koi be chootiya scholar nahi and they have no understanding of social or literate understand … https // t . co / UD2dHrT8Yq,anger
15360,negative,@ sardanarohit Lagta hai TRP ki tension hogaye hai Godi Media ko https // t co / x2VDETgnC6,anger
30704,negative,RT @ Ashwani29859681 @ RadioPakistan @ cjwerleman @ nazir _ lord Tum log ghatiya mentality k ho or ghatiya hi rahoge . tum India ka kuch bigad to …,anger
34802,negative,@ Makeadvice1 @ Rishi _ INC @ ppbajpai Oye laudu apne gyan ki batti bana aur apne gaand me bhar le tera ched maine gaand … https // t . co / pJldEy03su,anger
2127,negative,@ rishav _ sharma1 @ NindaTurtles Bsdk nahi BC Kohli are but tumne hamare wali gali seekh li,anger
37715,negative,@_ Iamkingofworld @ ICC @ windiescricket @ Jaseholder98 Pakistan wale sale kabhi bhi nahi jeeta payenge sale 😂😁😁😁,joy
19262,negative,@ kanhaiyakumar O behen ke lode pakistan ke dalal chup karke bheth chud gya na abi tu lok sabha ke election … https // t co / BFCO4mEX4n,anger
17114,negative,JCB ki khudaai aur is room me hochuki chu **** i dekhna bass kismat walo ke naseeb me hi hota hai 😅😅😅 Kon h wo kis … https // t co / e19HdRR9dm,joy
39135,negative,@ GhazalaHumayoun mere kaptan ne no mah me inhein zaleel kar diya hy k yeh sare chor mill bethe hain . inko bhol gay … https // t . co / 78zA2z6Lye,anger
27630,negative,@ sherryontopp Sale suar resing . gand me nahi tha dum to kyu bhok Raha tha Awara kutte ki tarah ...,anger
20027,negative,@ MaryamNSharif Besharmi ki bhi koi had hoti hai @ MaryamNSharif waese sahi kaha ap ne INSHAALLAH monh chupane ki … https // t . co / kFeDNU01Mu,anger
32381,negative,@ PiyushGoyal Hi Sir today i was booking one ticket and noticed one very embarrassed thing on the button of book t … https // t co / Uh7O1wLnnw,surprise
41983,negative,Log kahenge ye west indies ne Kiya .. par mujhe to ye Amit Shah ka hi effect lag Raha hai .. pure Pakistan ki hawa tight ho gayi ...# PAKvWI,anger
20900,negative,@ shekhar65117775 @ TarekFatah Sale chutiye pakistanio ko kya chutia bnaya hai waha ke sena ne .. khud ke pilot ko m … https // t . co / ip3xw7T0RO,anger
8444,negative,@ TajinderBagga Isi liye to tu sala Bkchod haa . kitno juta khayega pr teri bkchodi nhi jayegi . chay pakore tikki et … https // t . co / ah0x7qIzTW,anger
3940,negative,@ SushantBSinha HA sahi suna h 1988 ke email jaisa . Pehle khud ka system toh update kr lo . Bahut saare virus h sinha babu .,anger
36056,negative,@ pokershash @ bhaiyyajispeaks Aazadi ke aandolan ke time to ye bjp RSS wale goro ki chat rahe the lekin aaj Evm ke … https // t co / 5wjYPapToG,anger
23016,negative,@ Ravish _ kumarji Tum baaj nahi aaoge bhai .... ab to 2024 mein bhi Modi fix hai .... kyu apna naam kharab kar rahe ho ...… https // t . co / 6iqo7TQJ5c,anger
38949,negative,@ mickey _ 8527 @ Nehr _ who @ ANI Tum bhakton se akal ki ummeed krna bhi paaap h ... Bs itna samajh lo asli gaddar tum log … https // t . co / UvFtSKIDth,anger
43321,negative,Panah mangoo chup chaap chor insaan . Mulk ka kabara kardiya hai loot liya hai tum logo aur harami PPP walo ne . Alla … https // t . co / zbBJP4yA5q,anger
15583,negative,@ ARYSabirShakir @ Wabbasi007 Sabir sahib ajkal chor crupt hi jhoomer bante hain,anger
22194,negative,@ Syedakanwal _ Current captain se better he khelo gi tajarba b hoga dilo se khelti hogi 😛,joy
26117,negative,@ anjanaomkashyap Itihaas mat padao madam BJP National spokesperson . @ anjanaomkashyap,anger
39933,negative,@ AmitShah Lakin Jo Puri jindgi seva karta hai usko Kuch Nahi old pension tha to Jawan sukun se mar v jate the pr ab … https // t . co / Bq7H5IAJXg,anger
23830,negative,@ AcharyaPramodk Sir ye oonki aadat may shumaar hbycot se media or deshwasion ko bhi pata chalegaki gandi naali k … https // t co / fF4fuqpAYk,anger
8357,negative,@ br __ sharma @ AcharyaPramodk Ne tum jyse bhagton ki aur na tere modi ki aukat hai asad sahab ke sath khade hone ki a … https // t . co / Qpylsh23el,anger
30937,negative,@ rssurjewala 05 Saal tak Bhokte raho ...😂 😂 😂 sayad ab kabhi sarkar banane ke mouka milega ki nahi ... Modi Aur 10 Sa … https // t . co / 9eyG3r3mWR,joy
9069,negative,@ OmarAbdullah Sugar pakistani kutte . Mera bus chale to har pakistani musalmano ko goli maar du jo India me rehte he … https // t . co / U9YdgcY1bg,anger
27797,negative,thoda sa AUKAAT dekh lena chahiye apna ... @ kunalkamra88 ! tujhse to @ ReallySwara ka kuch ho nahi sakta BC . Fuc * king … https // t . co / vXWELISADp,anger
42512,negative,@ AhmerNajeeb Awaam vote theak dati h ... jub wo vote la lety to faisly galt krty hain .... unki niyaat khrab hoo jati 😉😉😉,anger
12579,negative,RT @ HafizurRahmab @ parvezpathon1 @ sshubh2 @ imtiaz _ jaleel @ asadowaisi @ warispathan @ asadowaisi sb hindu muslim ker ke dalal media ko mudda …,anger
32460,negative,@ khaman _ Dhoklaa @ ThatDopedGuy Main nahi peeta nahi bolta hu isse cancer theek hota 😂 aur nahi India me koi muslim p … https // t co / tlEEsgJbI1,joy
39678,negative,Vote choor kab tak karoge modi ji aaj ja kal public ko pata chal hi jyega ki modi acha hai ya kamina hai https // t co / dkwbxGq43o,anger
24005,negative,RT @ meh _ Stuffs Salman will continue to fuck your chindiwaali filmfare So best of luck to you too mote bhains https // t co / SItVf1RYub,anger
36846,negative,@ Nehr _ who @ MajorPoonia Chup kar sale porkies thuuuu to you,anger
21366,negative,@ DeepakY80389427 @ JaiShreeRam90 Anpad ganwar ho Kya Google pe you tube pe sari ayashiyo ki Gandhi ki kahaniys hai j … https // t . co / OvQGVjA0lR,anger
14962,negative,@ bhupeshbaghel Koi to Chhattisgarh ka bane kabhi ??? 😘.. this bhopun can only be chamcha Das 💥,anger
21940,negative,@ arifaajakia @ naeemul _ haque Truck ki batti ki peechay mat lgao 18+ messages bhejne walay buddhay uncle . Performance is worst ....,anger
26235,negative,@ rv _ vijaysingh Teri maa ko LUN suboot teri maa ke pas bhi nahi he tere bap ka tu surgical strike ka suboot tu apni … https // t . co / DKgeHodkOa,anger
17248,negative,@ anjanaomkashyap Ye Cong se na ho payega They are used to easy life,anger
20798,negative,Mamata Di 🙏 JAI SHREE RAM 🙏. Kaisi hain aap ? BHAALO ? What's there in this which frustrates you ? Or is it the frust … https // t . co / ruHiq1ztKH,trust
15151,negative,@ AamAadmiParty @ ArvindKejriwal Are behan chod ne lut Liya chhodA kya tyag Ni ghanta Kiya kya sale ne sarm aati h … https // t co / ac1FTVtwBZ,anger
27396,negative,@ IndiaToday PAPPU AB KISI LAYAK NAHI RAHA . NALAYAK KONGRESS KO SAF KARKE HI RAHA . KHUD HAR GAYA TO KYA KHAK KISI KA S … https // t . co / CedgOIUIbX,anger
12115,negative,@ Su4ita Fake feminism tere pas hi rakh sali . Tere jaise kuch kamini ki baja se puri woman community ki naam kharap hota hai .,anger
14301,negative,@ kunalkamra88 teri maa ran i hai madhar ch d mulle ki najayaj Baki to tu samjh hi gaya hoga,anger
15712,negative,RT @ Abu _ Shalwar Abhi pak ki bowling rehti hai Abhi se dil har gaye musalmano Hope for the best guys # CWC19 WE WILL WIN IA # PakvsWI,joy
7713,negative,Jo log slam ka jwab b w / s is trah dety hain un se request hai k AP Jo bomb bna rhy ho na wo pehly bna lo bad Mai furst se jawab de dena,anger
27347,negative,@ Atheist _ Krishna Abhi unemployment ki report aai . Ab dalle muh bad kyu h ? Accha tu to employed h BJP dalla yojna ke tehet 🤣,joy
26161,negative,Where is the # AwardWapsiGang against # MamtaBanerjee's intolerance ? The Khans & Nasirudins of Bollywood ko darr nahi … https // t . co / 0UqQbHasLi,anger
41911,negative,@ rssurjewala Oye farzi gandhio ke chamche agar itna dukh hai to pahle Apne rajyo me jaha jaha Congress ki sarkar ha … https // t . co / YAO0tZNO40,anger
7961,negative,@ TarekFatah Ek ek . Mullo ko . Kutto ki tarah . Bhaga bhaga . Ke . Maro . MC . Ko . Eid like . A very . Dust and . Only . Samelee,anger
39715,negative,@_ Shahbazkhan1 @ SanjayAzadSln Teri bahan ki chudai karne ke liye re bhosi jage hai . Madhar chod . Largest Gandu hai bhosdi .,anger
35101,negative,@ TejYadav14 @ RahulGandhi Are pagale ab rulayega kya 9 fail hai per vo tere barabar bhi knowledge nahi hai or tu us … https // t co / m6dU3DpK43,anger
28727,negative,Rahul - Kya Itna buraaaaa hun main maaa https // t . co / 7srjVZodBM,sadness
44567,negative,Koi is chutiye ko samjhao ki India mein elections kaise hote hai . Oh but Modi / Shah are back and democrazy is dead .… https // t . co / j3U0Ud5LkQ,anger
27844,negative,@ bsindia Ave gadho GDP slow nahi hue h desh bahut tezi se age bad rha h to GDP piche rah gyi h tum bhi nhi smjhoge … https // t . co / 9cTl5QhxPF,anger
43466,negative,@ Mahende67015515 Farzi rashtrawad h aapka Jo din me dharti ko 5 bar matha lgata h usse zabrdsti nhi bulwa sakte U … https // t co / 6wQf6hD5Rf,anger
21964,negative,@ sanjaynirupam Jo party 0 run pe all-out ho gaye the aaj vo gyan de rahe hai pahele all out 0 pe karo kiuki bjp 1 s … https // t . co / Wq9RQM6e5I,anger
44410,negative,No doubt Asish played well but wtf his Raftar Sir se badla ? Gang leaders se bhi badla lega ab yeh ? Xerxes was … https // t . co / QHEC4hQ6aI,anger
6793,negative,Kunal tumse na ho paega 😂😂😂😂 @ kunalkamra88 https // t . co / aDzZOm84OZ,joy
25778,negative,@ reviewsarkar @ BeingSalmanKhan Bhdk ye bata tu paidashi chutiya h ya twitter pe aane k bad hua ? Chutiye ... ye movie … https // t . co / F2GD3LMrj7,anger
18493,negative,@ pratap559 @ bhaabuk @ RoshniTiwari10 Sahi kaha aapne par dekho inko kitni nafrat Hai inke dil me India ke liye humne … https // t . co / bln1DudDzD,anger
26328,negative,RT @ KhattaMitha1 @ dr _ abhi _ voice @ BHARATBAG @ TajinderBagga @ MamataOfficial @ AmitShah @ DilipGhoshBJP Beta tera pappu mutra band hai to khij …,anger
18893,negative,@ Aafrin7866 Andbhakat ab eska details nikalo .. Wrong Rumors Failaw ... Abuse kro aur deshdrohi ka tag 2...,anger
27239,negative,@ Kavita _ Sharma4 Pure Hindustan ka No1 chutiya aur No 1 ki Nashidi koun 5 sal ke tere hi gharke bachhon ko bhi pucho … https // t . co / MJgAk0Xq77,anger
31822,negative,@ TajinderBagga Parliament me pehle jaisa hangama karne ka irada ... iss baar hangama karnewale ek ek kutte ko bahar b … https // t . co / LBvJKOisrs,anger
30196,negative,Arvind kejriwal wo hai jo baccho ki jhuti kasam khaye . Kursi ke liye baccho ko bhi nahi baksa rajniti ki . AK wo ha … https // t . co / xRxfErt66j,anger
28944,negative,RT @ AadilSRKian @ iamWajahat555 Kisi Ki Line Copy Paste Karna Aur Uske Niche Apna Naam Likhna This Is One Kind Of Lie To Yourself Aur Juth …,anger
32208,negative,@ Ghummans @ fawadchaudhry Besharam insaan .... tum jaisay bikaoo establishment ke pimps ko koi sharam haya nahi hai .… https // t . co / 9HODZpHKaY,anger
22117,negative,@ Gobhiji3 @ paree7861 @ anjanaomkashyap Dalaaal Ko Dalaaal Nhi tu Gobar kahega kia .. All know media is Dalaall,anger
31667,negative,@ IndiaToday question kaahe puchte ho . opinion hai kya bc . direct bataate kyun nahi ?,anger
23518,negative,@ Mudasser _ Pk @ Muskurahat ___ @ ImranKhanPTI allah karay is choooor ko allah bhi nhi choray ga insallah chooooor imran choooooor,anger
