tweet_id,sentiment,text
40098,neutral,@ PandaJay Congrachulation I am with you I am from Jajpur odisha Dharmasala constitutiona Jenapur mandala Good ble … https // t co / 82ccblop1l
15938,negative,@ Manpree01007223 @ Manikarnika _ @ WashingKarma @ Kangukimakanaka @ Rangoli _ A Badha favorite word hai tera Bhonk . Har … https // t . co / xZRJauLA0Y
26073,positive,Sir daadi saphed ho gayee but I still see you as maddy young and handsome . love you perfect sangam between north … https // t . co / CGHdy70f2J
22604,positive,@ VishweshwarBhat @ astitvam He and his team doing good service . Keep going
43748,negative,RT @ manishjoshi2921 @ sanjaynirupam Fir koi patrkar press conference mey nahi aayega bevkuf logo ki batey sunney to tum vesey hi khatam ho …
9558,positive,Loktantra vijay hua ... Har har modi Ghar ghar modi Sabka sath sabka vikas sabka visvas https // t . co / gqCM4HvJg9
26104,positive,Hardik badhai ho modi ji https // t co / uzokq9V7gq
8050,negative,@ BuletRaja8329 @ anilgupta6633 Yeh deshki janta ka samne choor chowkider EC Gudi media ka porda fash hua hein
24559,positive,@ RealBlackCoffee Thanks . See you November ... In Braam . Luv you bhut 👍🏾 ( I'm showing this response to my grandma Sy … https // t . co / Z4QMRuHJp7
42904,positive,@ MaryamNSharif @ saeedkhanpathan I love you Mian Muhammad Nawaz Sharif Qasam se main Nawaz Sharif se bahut piyar karta hon
16211,neutral,@ btstrash2698 ' Philosopher who raps ' OMG so apt !! I'm so happy to be a June born kya batau !! # HappyNamJune
35758,positive,Back to 100% again !! KARATE CHOPPED THAT COLD QUICKLY . Feels good to FEEL GOOD * waaaaag *
505,positive,RT @ aakashsoni786 # DSSCampaignAgainstDrugAbuse @ Gurmeetramrahim Papa Ji Aj Mera P hd Entrance Exam Tha Ap Ji Ki Rehmt se Bahut Acha ho gy …
22088,negative,@ ModiLeDubega Saala parody bhi Laluwa ki tarah burbak hai . https // t . co / 2rHrm4KoOJ
26791,positive,@ Nabeel _ Official Jaa tujhe maaf Kiya is wonderful song ! 🌹🌹🌹🌹🌹🌹
15741,positive,@ ImranKhanPTI is happy God has answered his prayers Aaj Pak mein phatake futenge
5177,neutral,@ FeminaIndia We are always on bus mauka milna chahiye program turant ho jaayega
22907,positive,RT @_ chawlapreeti Thanku so much papa for saving us 😊 love you alot 😘 plz .. paa @ Gurmeetramrahim Ji kal bhi sab kuch acha hi ho aur uske rela …
30624,positive,@ RahulGandhi ordinance ko tear karna bhi dictatorship hi thi . haar ko maniye aur mahnat karke agay bde nahi to pata nahi phir kya hoga
32328,neutral,You realize yet ... ain ’ t nobody showed you “ real ” love like mines ... smh yoo fr # mood
24649,negative,@ Mona58847170 @ ThinkTankPmlN7 @ m030008463323 @ MaryamNSharif @ AzmaBokhari Ye bohat bad zaban wazeer hai ghatia aurat
19807,positive,@ narendramodi @ PiyushGoyal Great person of tha world Shree Narendra Damodar Modi apko bahut bahut badhai aap desh k … https // t co / WcEFy9RXS9
18319,neutral,@ ViratKo41183179 @ NadeemOfficial6 @ ICC @ cricketworldcup Ye beggerdesis troll ke layak Nahi he . Inhe time deke apna … https // t . co / B0rAK7AZmf
18655,neutral,@ AlfahadPendari4 Same happens even with me Yaar dekhna tho bohot Kuch Chahta hoon but dekhne ko Mann hi Nahi hota h … https // t co / vdsUNafF00
34489,positive,Keh ke liya he is an MP from Bangalore south and we are proud of him he won with a margin of 3 4 lacs … https // t co / JWuW9B9GkR
24083,positive,@ narendramodi Ur true inspiration of any generation .. Ur true leader nd great leader ... I salute u sirjee jai mata di ...
30354,positive,@ Dhoni _ SRK Han MSD k sath sath mera v last hi cricket watching period 😹 Only wish ki MSD career ka best performanc … https // t co / S0tY88Zydk
43461,negative,@ sardanarohit Tumhare jaise dalal ke show me jake karega bhi kya Tumlog anchor thodo ho Bjp spokesperson ke jaise … https // t co / jda5GWO61u
27948,negative,Blackdrug ko bol km s km engaged ldko ko tho chor d 😆 — I don't even know who this person is why the fuck would I te … https // t . co / vC1v1ujMpf
5085,negative,@ LambaAlka Ghatia batein mat karo ab yeh soch Ko Kejriwal kaise cm ban Gaya jisko kuch nahi aata Delhi Ko barbad ka … https // t . co / j63JxtBLRS
37735,positive,# WomenOfCourage @ Gurmeetramrahim ji Miss u so much pita ji Plz aajo 😭😭😭😭😭😭😭😭😭 Teravaas k pll yaad aaty hai Plz aajo … https // t . co / IpTIaD4B90
16311,neutral,@ PiyushGoyal we voted modi jee for corruption free administration but you are unable to curb such malpractice durin … https // t . co / 9p2zpcbUty
17767,positive,A movement that makes every indian proud ... Jai Hind ... vande mataram 🇮🇳🇮🇳🇮🇳🇮🇳 https // t . co / 6r6RzO2mWR
32439,neutral,Ammi ji this will be the first Eid without you ... I'm still unable to believe that you are no more 😭 Per ammiAllah … https // t . co / MhO8nPWds9
12559,neutral,Irshad Chandni chand ki hogyi to sitaro ka kya hoga aur agar memers ko logo se dar lagne laga to sala meme … https // t co / 7SoEXmYVPd
42690,neutral,RT @ LouBattista OMG .... I CAN'T BELIEVE citizen's from BC beleive this BS ! LMAO THE GARBAGE WILL HELP POWER BC HOMES ! If that was the …
43119,positive,RT @ jcoupon3 @ VJ _ MK52 Fair enough !! But you understand that 80% India understands Hindi . Ab isko aap 1000 baar read karen 😃 And take shower …
35030,neutral,Agar sach me bahaduri hai to rajneeti chhor kyon Nahi deta mader Tera baap Amethi haar gaya https // t . co / pgSZCkRuS6
37152,negative,@_ Mansoor _ Ali Jab tak khan sahab hain hamari team wc nahi jeet sakti ..... Kyun k woh ye credit kisi or ko nahi dena … https // t . co / k6jeMlqRws
17190,neutral,@ sant _ prasad @ ShefVaidya @ ReallySwara @ BDUTT @ Twitter She is actually an activist . She is not a Panauti like … https // t . co / tZe2plrAlz
12228,neutral,@ Ra _ Bies Why ? Kerala Lungi is the best invention so far !
38477,negative,@ Nationalist _ Om @_ NadiyaShaikh Vo isilye kyuki hindu ki akl ghas carne gai hai or muslim hindu ka hi kha raha hai o … https // t . co / c79WABASh3
37637,negative,Vote de diya Modi ji ko jeeta diya Aur @ AmitShah ko Grah mantri bhi bana diya Ab tera kya hoga keju … https // t . co / 4Rs4cDEp9r
37909,neutral,Ye to bjp ka dalal h bhai ye unhi ki bhasha bolta h bikau h Sara midea jisne sirf panch saal me kuch nhi modi ko p … https // t . co / 4Dnu2lG5xl
41376,negative,@ syedasimwaqar Chor gunda chalue jao Pakistan kutta Suvar ki aulad
26146,negative,@__ prtk @ abhisar _ sharma Bhai tm to Apne ghar me v famous ni ho .... Aur Modi Pakistan me tumhre fufa ki Band bajane … https // t . co / atNPm776Bd
41161,positive,RT @ iamsrk ‘ Tum hi Bhavishya ho mere Bharat Vishal ke Iss Desh ko rakhna mere bachhon sambhaal ke ...’ Happy Independence Day to all . Cele …
16540,neutral,@ HardikPatel _ @ priyankagandhi @ paresh _ dhanani @ ahmedpatel @ kcvenugopalmp @ RahulGandhi @ ashokgehlot51 @ JM _ Scindia … https // t co / FKMzREeCy3
38953,neutral,Juth bolne me inko koi compete nahi kar sakta https // t co / cto3yfCRS6
12793,neutral,@ Ramesh _ Mendola @ narendramodi @ sureshpprabhu @ BJP4India @ BJP4MP @ bjpforindore @ BJP4Indore @ iShankarLalwani … https // t co / YrMD33Xt2f
33438,neutral,Sir outsourcing services ko band krne or vibhago me lgge lakho computer opretaro ko thekdaaro ke shoshan se mukt Ka … https // t co / FDChGupOty
19961,neutral,@ lmManish @ VarShu _ OffiCal @ ritz _ roop @ iam _ prash04 @ deep _ deepika006 @ dazzling _ Snehal @ prakashachary1 @ Bhau60625419 … https // t . co / UfL91CGI0X
37730,positive,Hiii ! I'm your hope you're my hope i'm J-Hope .. This is what I hope I hope they will come in Romania .. What do y … https // t . co / DiwyR08mFE
27252,negative,It ’ s a byproduct of one of the worst aspects that Protestant theology has given us sola fida . You literally can th … https // t . co / 4S10JT5k03
3167,negative,@ RayeesVP2 Jaahil thinking Every voter voted for bjp is not godse bhakt netiher mindsick like u
14286,positive,@ k72 _ t @ EconomicTimes @ Swamy39 Hinduo ka prathimkta hain ye . Desh BJP k hisab se nahi Voters k hisab se chalega .
2752,positive,@ FakharZamanLive bhai aap ais tarah rok rok kay nahi khel saktey . Aap jiesey khelte hoo wiesey hee khelo . Team aur … https // t . co / MZJSeawCyy
22479,negative,Please Do not Remove @ Rahulgandhi we love You Coz because of You @ BJP4India wins 😷😷 @ ravishndtv Please aap kucch … https // t co / IdvKXcq0qk
14269,neutral,@ Essar388 @ michaelcmaronna Sorry I specialize in jokes not this “ hurr durr ” sorcery you speak of .
17554,neutral,@ iAmSAqibb @ TalhaGhouri786 BILKUL AISA HI HAI .. JIN KI KHWAISH HOTI HAI KAY KHUD KO OUR LEADER KO ACCHI OUR JAMEY G … https // t . co / 1Yg2UP0wvW
15726,negative,@_ dungeon _ master @ chetan _ bhagat @ kunalkamra88 Uss chutiye ke pass bhi humour hai keiya ?? Btw modi aur hindu ko gaa … https // t . co / qeA3ubiFoN
10410,negative,RT @ AjitPra48860609 @ akron _ 88 @ palakshahJourno @ businessline @ porinju Yeh paid tattu hi aisi baatein kar saktein hain . They think that eve …
44766,neutral,RT @ aemahii All of them are putting there chopsticks in their mouth but god Yedam was like No I won't put it on my mouth ! https // t . co …
22119,negative,@ NVbuxVaHv9HG5gC @ LaliDevi2 Chowkidar ji jab tak aapke bahu betiyon ke sath esi harkat nahi hogi tab tak aapki yaki … https // t . co / aTRNMBkL7T
16308,neutral,@ Modi _ For _ 2019 _ @ Himansh23746323 @ AMIT _ GUJJU Rubbish Kumar Bol rhe hai !😂 Bolo kya ukhad loge ?
13193,positive,@ newrikarashi you can imagine how i sing this song with kiay . HAHAHAHAHA
35375,negative,Gand marae bc pakistani channels unko chalane wale . Ucl final ko chor ke pak vs wi ki highlights dikha rahe hain . H … https // t . co / AXjA3dwJIl
7126,neutral,RT @ hamzashafqaat 😂 mujhay lag raha hai meri tranfer honay wali hai https // t . co / mLzSuzPW41
35716,negative,@ Least _ ordinary Unki govt ke pass Khudai ke liye paise nahi Hai . IMF NE Abhi Bheek mein Kuch Paisa diya Hai desh Ch … https // t . co / BuuvzkIwIw
3695,neutral,@ Shinytracker I got another shiny 3 pass 2 shiny sorry for you bruh
20514,negative,@ Surendr63670969 @ Ashoksh02629248 @ AcharyaPramodk ye dp wala dheela .. bistar garam krta tha goro kaa .. deshdrohi tha hindu k nam pr
1550,neutral,RT @ smithmaheshwari * Me as a father * Son - Papa aaj main night study ke liye jau ga Me - kitne baje Son - 10 baje tak Me - Haan …
16734,positive,@ AnushaDhoni7 Hey Idiot your dp looks cool ! 👌🏻😉
4187,negative,@ spiritwithinxyz @ imSandy _ Ind @ ANI Kya milta h tum gobhi bhakton ko .. only talking about hindu Muslim ghanta gaadi … https // t . co / WGoBR5Cow7
33875,negative,@ MkhalidJamil216 Gadhe ka Meat to nahi khate ... Tumhare jaise . Tabhi Gadhe jaise Raink Raha hai .... Jabse modi aaya … https // t . co / OALb1g8WG0
16462,neutral,Sab ki 2 3 Match Hogyi aur India ka Abhi tak 1st Game he hone ka hai Waah BC ...👏👏😥 Kis ne banya bey schedule ..😠 # CWC2019
8599,positive,@ SUGAMINIEE Really ?? 10th maths is so easy yaar You have not seen life yet child
35605,neutral,RT @ kylegriffin1 Nancy Pelosi on the blocking of the disaster relief bill by a third Republican This is staggering ... Every day that Ho …
1234,positive,@ MaryamNSharif ap beti hein apko beshak apny baap ki yaad ati hoo gi Allah apko hosla dy pr certainly apka baap ek … https // t co / 5VVnmK6vFx
39493,positive,Very nice too good . Agar aap acche Hain Log Aap Ke Saath Hamesha rahenge https // t . co / QdO931vxdl
38046,negative,@ kunalkamra88 Teri jali na jali na teri 😂😂😂😂 kamrasur 😂 sath me teri do sath ke suar hai unki bhi jali ... burnol khre … https // t . co / SYYnb1NFrR
38186,neutral,@ ChinarcorpsIA @ adgpi @ NorthernComd _ IA @ KashmirPolice @ crpf _ srinagar @ Whiteknight _ IA Well done sir . Vaise bhi ye te … https // t . co / gGaO6Xoowe
3028,neutral,RT @ RaviPat96925518 @ drharshvardhan ji pranam sir ..... ayush homoeopathy doctors ki jagah govt bsc gnm nursing ko community health officer …
31989,neutral,@ OneHaryanaOffcl Kabhi ka Bhi ho Ghanta Karvaye koi bhi Hal inhe job se to nahi Nikala gaya hoga usse huva kya Ye … https // t co / 1Y9k0fIoEB
31822,negative,@ TajinderBagga Parliament me pehle jaisa hangama karne ka irada ... iss baar hangama karnewale ek ek kutte ko bahar b … https // t . co / LBvJKOisrs
15025,neutral,@ INOXMovies @ Bhagchand _ Ak @ Kirtijaiswal197 @ spokenatlast Bhai abhi tak kisiko kuch mila hai kya gift ?
26131,positive,@ iqrarulhassan @ Fabiha _ Cat World best bro @ iqrarulhassan slam h apko ❤❤
15506,neutral,@ NasirHussainSh7 @ BBhuttoZardari Allah ki makhlloq pr ya unki zahiri shakhsiyat jo Allah ne bnayi hai koi inSan khu … https // t . co / h42k0kHRdx
11346,neutral,@ msarosh @ mufc _ affanf9 Not Australia ICC events me Australia ke against toh hamesha hi achha khele ho ...
28509,positive,@ akshaykumar Thank you @ akshaykumar # Padman jesi movie ke liye ye movie har ldkii ko dekhni chahiye ... ldkiya hi kyu … https // t . co / IRZ1C4mcsz
14065,neutral,@ AICCMedia @ rssurjewala Sir kuchh naya bataye ye to News me pata chal hi gaya hai humhe ya kuchh nahi hai batane ke liye ?
33859,positive,@ nsitharaman Congratulations we will expect a very good budget from U U can think like a common man / women We wa … https // t . co / Ze3Hu8u9Vz
28844,neutral,@ sudhirchaudhary DNA Desh ka No . 1 News show with @ sudhirchaudhary at 9 PM . Sir mein Aapko batana chahta ki mein aur … https // t . co / e7CmryS6Bu
41116,negative,@ aajtak logon ko kam chor bana rahe hain ye log hamari mahnat ka paisa hai aise nahi udaya karte apne ghar k pai … https // t . co / yD0w70nWp1
17371,negative,# ModiSarkar2 # ModiSwearingIn Ye Bhutiya hai ye Chutiya hai https // t co / KXUhfYMSdF
32752,neutral,RT @ MarioCimarro Happy New Year Bonne Ann é e Feliz A ñ o Nuevo Laimingu Naujuju Metu Manigong Bagong Taon Szczesliwego Nowego Roku Barka da s …
16974,positive,@ theskindoctor13 LW vale Itne Bade vale CC hain Chu $ iye Abhi soch rahe hain ki Inka time Aayega !
34529,neutral,Can't wait til Didi comes back so Morales can go
34359,neutral,Hero ! Bhagwa dari aaye hain ! https // t . co / IPg8srWK60
13221,neutral,@ BenGoldsmith @ brexitparty _ uk Shame no smart Alec Brexiteers told the public clearly what they meant by Brexit is B … https // t . co / wcTzhATVtP
20324,positive,@ abhishek98 _ @ asadowaisi Badi mehnat se Internet se dhundh kar le aaye mere sawalon ka jawab to diya nahi aapne au … https // t . co / Cb3VctwNBy
19606,positive,RT @ VJURWA Praying today and wishing Peace Love and Happiness on all of you - Jumma Tul Wida Mubarak !! 💖 @ farhan _ saeed https // t . co / RFO …
21305,neutral,@ MaryamNSharif Is ko kehtay hain apni khaal bachana Qabal is ke ye visible ho ye invisible banna chahta hay Ye pr … https // t co / ghwxLKHyug
30979,neutral,All these great men of God in the bible especially OT had a weakness for women . Ke gore ba esware shap tsela then … https // t . co / KANOPhuDHO
20832,neutral,@ Pun _ Starr @ PresidentVerde She retained her job . Iss liye fake boli hogi . Report koi unko theek se padke sunaye to unko samajh me aaye .
43004,neutral,@ AndhraBoxOffice @ actor _ Nikhil Happy birthday .... nikhil ji
7338,neutral,RT @ Hrithikstaan Salary aagaya Baas ab # Super30 ka aur ek poster aa jaye 2 Days to # Super30 Trailer 😍 And a dream come true 🙈
6981,negative,Us gaandu k bachy ne pain killer di he nahi keh raha tha stomach ki waja se yeh sab hua bhenchod mera stomach theek hai
4439,neutral,@ AnantIyer3 @ sanjunathany @ AnupamPKher @ theskindoctor13 Aap ke honesty ko Koti-Koti Naman 🙏🏽😂
19028,positive,RT @ BGT We're SO excited to have the amazing @ BTS _ twt performing on the # BGT stage tonight ! 🎉🙌 Trust us you won't want to miss a second o …
37593,positive,Good job sir khuda aap jese sachche insaan ki hifazat kare Or kainaat ke sabhi achhe logo ko gande logo se mehfuz … https // t co / HRLF3H7gbD
17495,negative,Jinka mansik santulan hi sahi nahi ho unhe proof dene se bhi kya karna ungli karne ki to aadat hai # modi # army … https // t co / tCCjGMitQW
20846,negative,@ niiravmodi @ ANI Owaisi ke baap ka bhi nahi hai india .. uska pakistan hai wo waha jaye .. kisi ke bina kahe logo ko du … https // t . co / bMoZODVXW7
1656,negative,@ mlkhattar Sir Congratulations on your marvellous victory @ BJP but it seems that no one is ever bothered about sev … https // t . co / 8woRVtJlvE
28596,negative,@ ArvindKejriwal Problem Sir ji aapke muh kholne se hai .. jab bhi khulta h bakwas hi krta hai . MODI is best still u … https // t . co / xLxl35rTTe
11754,neutral,@ Rehan _ ulhaq Even ramadan effect not kicking this time . Niyat hi khrab thi is dafa bhanjon ko khila kar over abid ali
20458,neutral,@ Santoshyadu9 Jai shree ram https // t . co / GFLnrQVic5 In logo PR karwai ho sir aap kosis Kare
16676,negative,@ imrahulramesh @ fnoble20 @ TkkSureshKumar @ davidfrawleyved Ha ha so you are a chootiya no 1. That ’ s it .
21985,neutral,@ News18India @ nehapant19 What a family debate . Ek BJP seEk Ham Hindu seEk Hindu mahasabha se Ek BJP k samarthaka … https // t . co / 8HAzomMKf9
13170,positive,# Baarish - What a show ! The finest performance by @ TheSharmanJoshi . We missed you on screen but if this is what you … https // t . co / OlHKgcRThH
5537,negative,@ Puneet _ Nigam @ Uppolice @ agrapolice @ adgzoneagra @ igrangeagra police ka ye bartav bahut hi galat hai .
14087,positive,@ BeastBoyShub We will in love with your content humari bhuk bhot baadi hai ...
15223,positive,@ Poltergeyst _ @ UgwunnaEjikem I hope I am one of the reasons a man somewhere in not hating women I hope I am 😢😢
37077,negative,Congress Ko bhi Hindu hi PM Banate the Ye Mat Bhulo Koi Tweet karne se pahle Dimag ka ilaz kara lo https // t co / b8psfmpICz
